"id","nombre","descripcion","tipo_capa","fecha_registro","id_categoria","id_institucion","usuario_registro","fecha_registro-2"
1613,"Monitoreo Superficial Anual 2023",NULL,1,NULL,2,2148,1,"2026-02-18 10:17:21.177581-05"
1614,"Monitoreo Superficial Anual 2024",NULL,1,NULL,2,2148,1,"2026-02-18 10:17:21.177581-05"
1615,"Escuelas Bicentenario",NULL,1,NULL,17,102,1,"2026-02-18 10:17:21.177581-05"
1616,"Infraestructura deportiva - Sedes legado",NULL,1,NULL,17,61,1,"2026-02-18 10:17:21.177581-05"
1617,"Vacuna Antiamarilica (AMA)",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1618,"Vacuna Antihepatitis Viral B Pediátrico",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1619,"Vacuna Antineumocócica",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1620,"Vacuna Antipoliomielitica (APO)",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1621,"Lotes",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1622,"Vías",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1623,"Accesorios",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1624,"Acometidas",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1625,"Conexión domiciliaria",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1626,"Hidrantes",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1627,"Surtidores",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1628,"Tuberías Primaria",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1629,"Tuberías Secundaria",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1630,"Colectores por presión",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1631,"Colectores Red Primaria",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1632,"Colectores Red Secundaria",NULL,1,NULL,20,221,1,"2026-02-18 10:17:21.177581-05"
1633,"Caracterización de Temperatura Máxima - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1634,"Caracterización de Temperatura Máxima - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1635,"Caracterización de Temperatura Máxima - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1636,"Caracterización de Temperatura Máxima - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1637,"Caracterización de Temperatura Máxima - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1638,"Caracterización de Temperatura Máxima del Departamento de Lima - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1639,"Caracterización de Temperatura Máxima del Departamento de Lima - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1640,"Caracterización de Temperatura Máxima del Departamento de Lima - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1641,"Caracterización de Temperatura Máxima del Departamento de Lima - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1642,"Caracterización de Temperatura Máxima del Departamento de Lima - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1643,"Zonificación ACP",NULL,1,NULL,8,69,1,"2026-02-18 10:17:21.177581-05"
1644,"Zonificación ACR",NULL,1,NULL,8,69,1,"2026-02-18 10:17:21.177581-05"
1645,"Zonificación ANP",NULL,1,NULL,8,69,1,"2026-02-18 10:17:21.177581-05"
1646,"SERNANP",NULL,1,NULL,8,69,1,"2026-02-18 10:17:21.177581-05"
1647,"Zonas de Amortiguamiento - ANP","",1,NULL,8,69,1,"2026-02-18 10:17:21.177581-05"
1648,"Sedes del Sencico",NULL,1,NULL,20,217,1,"2026-02-18 10:17:21.177581-05"
1649,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1650,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1651,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1652,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1653,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1654,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1655,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1656,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1657,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1658,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1659,"Precipitación Anual 2030",NULL,1,NULL,8,75,1,"2026-02-18 10:17:21.177581-05"
1660,"Temperatura mínima anual 2030",NULL,1,NULL,8,75,1,"2026-02-18 10:17:21.177581-05"
1661,"Temperatura máxima anual 2030",NULL,1,NULL,8,75,1,"2026-02-18 10:17:21.177581-05"
1662,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1663,"Caracterización de Temperatura Máxima del Departamento de Lima - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1664,"Caracterización de Temperatura Máxima del Departamento de San Martín - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1665,"Caracterización de Temperatura Máxima del Departamento de San Martín - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1666,"Caracterización de Temperatura Máxima del Departamento de San Martín - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1667,"Caracterización de Temperatura Máxima del Departamento de San Martín - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1668,"Caracterización de Temperatura Máxima del Departamento de San Martín - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1669,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1670,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1671,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1672,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1673,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1674,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1675,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1676,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1677,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1678,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1679,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1680,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1681,"Caracterización de Temperatura Mínima - Anual",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1682,"Caracterización de Temperatura Mínima - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1683,"Caracterización de Temperatura Mínima - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1684,"Caracterización de Temperatura Mínima - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1685,"Caracterización de Temperatura Mínima - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1686,"Caracterización de Temperatura Mínima - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1687,"Caracterización de Temperatura Mínima - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1688,"Caracterización de Temperatura Mínima - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1689,"Caracterización de Temperatura Mínima - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1690,"Caracterización de Temperatura Mínima - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1691,"Caracterización de Temperatura Mínima - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1692,"Caracterización de Temperatura Mínima - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1693,"Caracterización de Temperatura Mínima - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1694,"Caracterización de Temperatura Mínima - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1695,"Caracterización de Temperatura Mínima - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1696,"Caracterización de Temperatura Mínima del Departamento de Lima - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1697,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1698,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1699,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1700,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1701,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1702,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1703,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1704,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1705,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1706,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1707,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1708,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1709,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1710,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1711,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1712,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1713,"Caracterización de Temperatura Mínima del Departamento de San Martín - Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1714,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1715,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1716,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1717,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1718,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1719,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1720,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1721,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1722,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1723,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1724,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1725,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1726,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1727,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1728,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1729,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1730,"Caracterización del Fin de Lluvias del Departamento de Puno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1731,"Caracterización del Inicio de Lluvias del Departamento de Puno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1732,"Cesiones en Uso (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
1733,"Clases de Rugosidad",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1734,"Clasificación Climática",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1735,"Cobertura Vegetal",NULL,1,NULL,5,68,1,"2026-02-18 10:17:21.177581-05"
1736,"Componentes fiscalizables - Depósito de relave mineros",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1737,"Concesión Forestal",NULL,1,NULL,5,56,1,"2026-02-18 10:17:21.177581-05"
1738,"Concesiones Forestales (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
1739,"Concesiones Hidroeléctricas",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1740,"Condiciones Favorables para la Ocurrencia de Incendios",NULL,1,NULL,5,68,1,"2026-02-18 10:17:21.177581-05"
1741,"Conflictos socioambientales - Áreas de influencia",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1742,"Conflictos socioambientales - Mesas de diálogo",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1743,"Convenios e intervenciones interinstitucionales",NULL,1,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05"
1744,"Degradación al 2021",NULL,1,NULL,8,68,1,"2026-02-18 10:17:21.177581-05"
1745,"Degradación de ecosistemas 2022",NULL,1,NULL,5,68,1,"2026-02-18 10:17:21.177581-05"
1746,"Densidad de potencia a 10 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1747,"Densidad de potencia a 100 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1748,"Densidad de potencia a 125 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1749,"Densidad de potencia a 150 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1750,"Densidad de potencia a 25 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1751,"Densidad de potencia a 50 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1752,"Densidad de potencia a 75 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1753,"Densidad del aire",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1754,"Densidad del aire anual a 100 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1755,"Denuncias ambientales registradas",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1756,"Descenso Tmin - Agosto",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1757,"Descenso Tmin - Julio",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1758,"Descenso Tmin - Junio",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1759,"Descenso Tmin - Mayo",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1760,"Disponibilidad Hídrica 2020.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1761,"Disponibilidad Hídrica 2030.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1762,"Duración Olas de Calor - Invierno",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1763,"Duración Olas de Calor - Otoño",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1764,"Duración Olas de Calor - Primavera",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1765,"Duración Olas de Calor - Verano",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1766,"Ecosistemas",NULL,1,NULL,5,68,1,"2026-02-18 10:17:21.177581-05"
1767,"Ecosistemas Frágiles (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
1768,"Erosión Hídrica del Suelo del año 2010.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1769,"Erosión Hídrica del Suelo del año 2011.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1770,"Erosión Hídrica del Suelo del año 2012.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1771,"Erosión Hídrica del Suelo del año 2013.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1772,"Erosión Hídrica del Suelo del año 2014",NULL,1,NULL,8,75,1,"2026-02-18 10:17:21.177581-05"
1773,"Escuelas culturales",NULL,1,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05"
1774,"Escuelas deportivas",NULL,1,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05"
1775,"Eventos Olas de Calor - Invierno",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1776,"Eventos Olas de Calor - Otoño",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1777,"Eventos Olas de Calor - Primavera",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1778,"Eventos Olas de Calor - Verano",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1779,"Focos de Calor (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
1780,"Frecuencia de Heladas Anual",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1781,"Frecuencia de Heladas del mes de Abril",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1782,"Frecuencia de Heladas del mes de Agosto",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1783,"Frecuencia de Heladas del mes de Diciembre",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1784,"Frecuencia de Heladas del mes de Enero",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1785,"Frecuencia de Heladas del mes de Febrero",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1786,"Frecuencia de Heladas del mes de Julio",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1787,"Frecuencia de Heladas del mes de Junio",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1788,"Frecuencia de Heladas del mes de Marzo",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1789,"Frecuencia de Heladas del mes de Mayo",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1790,"Frecuencia de Heladas del mes de Noviembre",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1791,"Frecuencia de Heladas del mes de Octubre",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1792,"Frecuencia de Heladas del mes de Septiembre",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1793,"Frecuencia Olas de Calor - Invierno",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1794,"Frecuencia Olas de Calor - Otoño",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1795,"Frecuencia Olas de Calor - Primavera",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1796,"Frecuencia Olas de Calor - Verano",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1797,"Grifos y EESS. Gasocentros",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1798,"Humedad Relativa",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1799,"Humedad Relativa del aire a 100 m del suelo",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1800,"índice de Radiación UV - 48 Hrs",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1801,"índice de Radiación UV - 72 Hrs",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1802,"Infraestructura sanitaria",NULL,1,NULL,5,68,1,"2026-02-18 10:17:21.177581-05"
1803,"Inventario de áreas degradadas por RRSS no municipales",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1804,"Inventario nacional de áreas de infraestructura de RRSS",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1805,"Inventario nacional de áreas degradadas por RRSS municipales",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1806,"Inventario Nacional de Bofedales",NULL,1,NULL,5,73,1,"2026-02-18 10:17:21.177581-05"
1807,"Inventario Nacional de glaciares de origen glaciar",NULL,1,NULL,5,73,1,"2026-02-18 10:17:21.177581-05"
1808,"Inventario Nacional de Lagunas de origen glaciar",NULL,1,NULL,5,73,1,"2026-02-18 10:17:21.177581-05"
1809,"Isobara",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1810,"Isohuma",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1811,"Isostera",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1812,"Isoterma",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1813,"Límite de Cuencas",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1814,"Líneas de Transmisión Existentes",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1815,"Líneas Transmisión Proyectadas",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
1816,"Lotes Exploración",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1817,"Lotes Explotación",NULL,1,NULL,5,70,1,"2026-02-18 10:17:21.177581-05"
1818,"Mapa de Zonas de Vida.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1819,"Niño 2017 - Precipitación DEF",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1820,"Niño 2017 - Precipitación EFM",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1821,"Niño 2017 - Precipitación FMA",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1822,"Niño 2023 - Precipitación EFM",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1823,"Niño 2023 - Precipitación FMA",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1824,"Niño 2024 - Precipitación DEF",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1825,"Niño 2024 - Precipitación EFM",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1826,"Niño 82 - 83 - Precipitación DEF",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1827,"Niño 82 - 83 - Precipitación EFM",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1828,"Niño 82 - 83 - Precipitación FMA",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1829,"Niño 97 - 98 - Precipitación DEF",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1830,"Niño 97 - 98 - Precipitación EFM",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1831,"Niño 97 - 98 - Precipitación FMA",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1832,"Número de Eventos de Nevadas Promedio Mensual de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1833,"Número de Eventos de Nevadas Promedio Mensual de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
1834,"Número de Eventos de Nevadas Promedio Mensual de Diciembre",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
