"id","nombre","descripcion","tipo_capa","publicar_geoperu","fecha_registro","id_categoria","id_institucion","usuario_crea","fecha_crea","usuario_modifica","fecha_modifica"
1675,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Junio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1676,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Marzo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1677,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Mayo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1678,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Noviembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1679,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Octubre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1680,"Caracterización de Temperatura Máxima del Departamento de San Martín - Mes de Septiembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1681,"Caracterización de Temperatura Mínima - Anual",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1682,"Caracterización de Temperatura Mínima - Estación de Invierno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1683,"Caracterización de Temperatura Mínima - Estación de Otoño.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1684,"Caracterización de Temperatura Mínima - Estación de Primavera.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1685,"Caracterización de Temperatura Mínima - Estación de Verano.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1686,"Caracterización de Temperatura Mínima - Mes de Abril.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1687,"Caracterización de Temperatura Mínima - Mes de Agosto.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1688,"Caracterización de Temperatura Mínima - Mes de Enero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1689,"Caracterización de Temperatura Mínima - Mes de Febrero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1690,"Caracterización de Temperatura Mínima - Mes de Julio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1691,"Caracterización de Temperatura Mínima - Mes de Junio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1692,"Caracterización de Temperatura Mínima - Mes de Marzo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1693,"Caracterización de Temperatura Mínima - Mes de Mayo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1694,"Caracterización de Temperatura Mínima - Mes de Octubre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1695,"Caracterización de Temperatura Mínima - Mes de Septiembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1755,"Denuncias ambientales registradas",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1696,"Caracterización de Temperatura Mínima del Departamento de Lima - Anual.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1697,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Invierno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1698,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Otoño.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1699,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Primavera.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1700,"Caracterización de Temperatura Mínima del Departamento de Lima - Estación de Verano.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1701,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Abril.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1702,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Agosto.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1703,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Diciembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1704,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Enero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1705,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Febrero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1706,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Julio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1707,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Junio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1708,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Marzo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1709,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Mayo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1710,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Noviembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1711,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Octubre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1712,"Caracterización de Temperatura Mínima del Departamento de Lima - Mes de Septiembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1713,"Caracterización de Temperatura Mínima del Departamento de San Martín - Anual.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1714,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Invierno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1715,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Otoño.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1716,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Primavera.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1717,"Caracterización de Temperatura Mínima del Departamento de San Martín - Estación de Verano.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1718,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Abril.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1719,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Agosto.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1720,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Diciembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1721,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Enero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1722,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Febrero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1723,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Julio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1724,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Junio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1725,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Marzo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1726,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Mayo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1727,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Noviembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1728,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Octubre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1729,"Caracterización de Temperatura Mínima del Departamento de San Martín - Mes de Septiembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1730,"Caracterización del Fin de Lluvias del Departamento de Puno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1731,"Caracterización del Inicio de Lluvias del Departamento de Puno.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1732,"Cesiones en Uso (WMS)",NULL,1,True,NULL,5,173,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1733,"Clases de Rugosidad",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1734,"Clasificación Climática",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1735,"Cobertura Vegetal",NULL,1,True,NULL,5,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1736,"Componentes fiscalizables - Depósito de relave mineros",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1737,"Concesión Forestal",NULL,1,True,NULL,5,56,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1738,"Concesiones Forestales (WMS)",NULL,1,True,NULL,5,173,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1739,"Concesiones Hidroeléctricas",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1740,"Condiciones Favorables para la Ocurrencia de Incendios",NULL,1,True,NULL,5,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1741,"Conflictos socioambientales - Áreas de influencia",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1742,"Conflictos socioambientales - Mesas de diálogo",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1743,"Convenios e intervenciones interinstitucionales",NULL,1,True,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1744,"Degradación al 2021",NULL,1,True,NULL,8,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1745,"Degradación de ecosistemas 2022",NULL,1,True,NULL,5,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1746,"Densidad de potencia a 10 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1747,"Densidad de potencia a 100 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1748,"Densidad de potencia a 125 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1749,"Densidad de potencia a 150 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1750,"Densidad de potencia a 25 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1751,"Densidad de potencia a 50 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1752,"Densidad de potencia a 75 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1753,"Densidad del aire",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1754,"Densidad del aire anual a 100 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1756,"Descenso Tmin - Agosto",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1757,"Descenso Tmin - Julio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1758,"Descenso Tmin - Junio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1759,"Descenso Tmin - Mayo",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1760,"Disponibilidad Hídrica 2020.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1761,"Disponibilidad Hídrica 2030.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1762,"Duración Olas de Calor - Invierno",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1763,"Duración Olas de Calor - Otoño",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1764,"Duración Olas de Calor - Primavera",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1765,"Duración Olas de Calor - Verano",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1766,"Ecosistemas",NULL,1,True,NULL,5,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1767,"Ecosistemas Frágiles (WMS)",NULL,1,True,NULL,5,173,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1768,"Erosión Hídrica del Suelo del año 2010.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1769,"Erosión Hídrica del Suelo del año 2011.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1770,"Erosión Hídrica del Suelo del año 2012.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1771,"Erosión Hídrica del Suelo del año 2013.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1772,"Erosión Hídrica del Suelo del año 2014",NULL,1,True,NULL,8,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1773,"Escuelas culturales",NULL,1,True,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1774,"Escuelas deportivas",NULL,1,True,NULL,5,2151,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1775,"Eventos Olas de Calor - Invierno",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1776,"Eventos Olas de Calor - Otoño",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1777,"Eventos Olas de Calor - Primavera",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1778,"Eventos Olas de Calor - Verano",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1779,"Focos de Calor (WMS)",NULL,1,True,NULL,5,173,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1780,"Frecuencia de Heladas Anual",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1781,"Frecuencia de Heladas del mes de Abril",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1782,"Frecuencia de Heladas del mes de Agosto",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1783,"Frecuencia de Heladas del mes de Diciembre",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1784,"Frecuencia de Heladas del mes de Enero",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1785,"Frecuencia de Heladas del mes de Febrero",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1786,"Frecuencia de Heladas del mes de Julio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1787,"Frecuencia de Heladas del mes de Junio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1788,"Frecuencia de Heladas del mes de Marzo",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1789,"Frecuencia de Heladas del mes de Mayo",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1790,"Frecuencia de Heladas del mes de Noviembre",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1791,"Frecuencia de Heladas del mes de Octubre",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1792,"Frecuencia de Heladas del mes de Septiembre",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1793,"Frecuencia Olas de Calor - Invierno",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1794,"Frecuencia Olas de Calor - Otoño",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1795,"Frecuencia Olas de Calor - Primavera",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1796,"Frecuencia Olas de Calor - Verano",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1797,"Grifos y EESS. Gasocentros",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1798,"Humedad Relativa",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1799,"Humedad Relativa del aire a 100 m del suelo",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1800,"índice de Radiación UV - 48 Hrs",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1801,"índice de Radiación UV - 72 Hrs",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1802,"Infraestructura sanitaria",NULL,1,True,NULL,5,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1803,"Inventario de áreas degradadas por RRSS no municipales",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1804,"Inventario nacional de áreas de infraestructura de RRSS",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1805,"Inventario nacional de áreas degradadas por RRSS municipales",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1806,"Inventario Nacional de Bofedales",NULL,1,True,NULL,5,73,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1807,"Inventario Nacional de glaciares de origen glaciar",NULL,1,True,NULL,5,73,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1808,"Inventario Nacional de Lagunas de origen glaciar",NULL,1,True,NULL,5,73,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1809,"Isobara",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1810,"Isohuma",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1811,"Isostera",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1812,"Isoterma",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1813,"Límite de Cuencas",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1814,"Líneas de Transmisión Existentes",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1815,"Líneas Transmisión Proyectadas",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1816,"Lotes Exploración",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1817,"Lotes Explotación",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1818,"Mapa de Zonas de Vida.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1819,"Niño 2017 - Precipitación DEF",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1820,"Niño 2017 - Precipitación EFM",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1821,"Niño 2017 - Precipitación FMA",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1822,"Niño 2023 - Precipitación EFM",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1823,"Niño 2023 - Precipitación FMA",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1824,"Niño 2024 - Precipitación DEF",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1825,"Niño 2024 - Precipitación EFM",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1826,"Niño 82 - 83 - Precipitación DEF",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1827,"Niño 82 - 83 - Precipitación EFM",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1828,"Niño 82 - 83 - Precipitación FMA",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1829,"Niño 97 - 98 - Precipitación DEF",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1830,"Niño 97 - 98 - Precipitación EFM",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1831,"Niño 97 - 98 - Precipitación FMA",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1832,"Número de Eventos de Nevadas Promedio Mensual de Abril.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1833,"Número de Eventos de Nevadas Promedio Mensual de Agosto.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1834,"Número de Eventos de Nevadas Promedio Mensual de Diciembre",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1835,"Número de Eventos de Nevadas Promedio Mensual de Enero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1836,"Número de Eventos de Nevadas Promedio Mensual de Febrero.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1837,"Número de Eventos de Nevadas Promedio Mensual de Julio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1838,"Número de Eventos de Nevadas Promedio Mensual de Junio.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1839,"Número de Eventos de Nevadas Promedio Mensual de Marzo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1840,"Número de Eventos de Nevadas Promedio Mensual de Mayo.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1841,"Número de Eventos de Nevadas Promedio Mensual de Noviembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1842,"Número de Eventos de Nevadas Promedio Mensual de Octubre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1843,"Número de Eventos de Nevadas Promedio Mensual de Septiembre.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1844,"Oleoducto Nor Peruano",NULL,1,True,NULL,5,70,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1845,"Pasivo ambiental minero Aladino VI",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1846,"Pasivo ambiental minero Caridad",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1847,"Pasivo ambiental minero Huacrish",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1848,"Pasivo ambiental minero La Florida I",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1849,"Pasivo ambiental minero Pushaquilca",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1850,"Pasivo ambiental minero San Antonio de Esquilache",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1851,"Pasivo ambiental minero Santa Rosa 2",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1852,"Pasivo ambiental minero Santa Teresita",NULL,1,True,NULL,5,2150,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1853,"Percentil 1 - Tmin Extrema - Agosto",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1854,"Percentil 1 - Tmin Extrema - Julio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1855,"Percentil 1 - Tmin Extrema - Junio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1856,"Percentil 1 - Tmin Extrema - Mayo",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1857,"Percentil 10 - Tmin Extrema - Agosto",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1858,"Percentil 10 - Tmin Extrema - Julio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1859,"Percentil 10 - Tmin Extrema - Junio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1860,"Percentil 10 - Tmin Extrema - Mayo",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1861,"Percentil 5 - Tmin Extrema - Agosto",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1862,"Percentil 5 - Tmin Extrema - Julio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1863,"Percentil 5 - Tmin Extrema - Junio",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1864,"Percentil 5 - Tmin Extrema - Mayo",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1865,"Pérdida de Bosque 2001 al 2023",NULL,1,True,NULL,5,68,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1866,"Permisos (WMS)",NULL,1,True,NULL,5,173,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1867,"Planes de manejo supervisados",NULL,1,True,NULL,5,56,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1868,"Potencial Técnico",NULL,1,True,NULL,20,174,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
1869,"Predicción Numérica - Modelo Pp 24 Hrs.",NULL,1,True,NULL,5,75,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
