"id","id_capa","id_tipo_servicio","direccion_web","nombre_capa","titulo_capa","estado","id_layer","usuario_registro","fecha_registro"
1977,356,11,"https://www.idep.gob.pe/geoportal/services/IMAGENES/IMAGEN_DRONE/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",False,39455,1,"2026-02-18 11:14:23.709268-05"
1978,636,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/pma_fenomenos_dist_VIAFFNN_/wms?service=WMS&request=GetCapabilities","pma_fenomenos_dist_VIAFFNN_","POBREZA | VULNERABILIDAD | Vul. Inseg. Alim. ante FFNN - Dist.",True,959,1,"2026-02-18 11:14:23.709268-05"
1979,1936,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_09/06_09_013_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_09_013_03_001_512_0000_00_00","TENDENCIA DE TEMP MEDIA 13 ANUAL - PERU",True,41799,1,"2026-02-18 11:14:23.709268-05"
1980,1385,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250618174311___Casos_al_17_de_marzo_del_2025/wms?service=WMS&request=GetCapabilities","20250618174311___Casos_al_17_de_marzo_del_2025","20250618174311___Casos_al_17_de_marzo_del_2025",True,41077,1,"2026-02-18 11:14:23.709268-05"
1981,2056,11,"https://geosunass.sunass.gob.pe/gisserver/services/GeoPeru_ags/Area_de_prestacion_de_servicios/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Area_de_prestacion_de_servicios",True,39460,1,"2026-02-18 11:14:23.709268-05"
1982,1133,12,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_terminales_portuarios_dic23/wfs?service=wfs&request=GetCapabilities","geoportal:pe_mtc_018_terminales_portuarios_dic23","pe_mtc_018_terminales_portuarios_dic23",True,42447,1,"2026-02-18 11:14:23.709268-05"
1983,1111,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250924163616___Proyectado_jun25/wms?service=WMS&request=GetCapabilities","20250924163616___Proyectado_jun25","20250924163616___Proyectado_jun25",True,41433,1,"2026-02-18 11:14:23.709268-05"
1984,1193,12,"https://geoinpe.inpe.gob.pe:8443/geoserver/geoinpe/peru_inpe_013_establecimientos_penitenciarios/wfs?service=WFS&request=GetCapabilities","","",False,41950,1,"2026-02-18 11:14:23.709268-05"
1985,1125,11,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_red_vial_vecinal_dic22/wms?service=wms&request=GetCapabilities","pe_mtc_018_red_vial_vecinal_dic22","pe_mtc_018_red_vial_vecinal_dic22",True,42445,1,"2026-02-18 11:14:23.709268-05"
1986,1635,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_04/05_04_011_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_04_011_03_001_512_0000_00_00","CARACTERIZACION DE TEMP MAXIMA - 11 MES DE NOVIEMBRE",True,41624,1,"2026-02-18 11:14:23.709268-05"
1987,2020,11,"https://geoportal.minem.gob.pe/minem/services/ATLASEOL/Eolica/MapServer/WMSServer?request=GetCapabilities&service=WMS","1","Humedad Relativa del aire a 100 metros del suelo",True,42419,1,"2026-02-18 11:14:23.709268-05"
1988,447,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260128084204___2_asist_tecnica_igm_pro25/wms?service=WMS&request=GetCapabilities","20260128084204___2_asist_tecnica_igm_pro25","20260128084204___2_asist_tecnica_igm_pro25",True,42144,1,"2026-02-18 11:14:23.709268-05"
1989,1135,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250924154427___Trocha_jun25/wms?service=WMS&request=GetCapabilities","20250924154427___Trocha_jun25","20250924154427___Trocha_jun25",True,41423,1,"2026-02-18 11:14:23.709268-05"
1990,262,11,"https://geoserviciosider.regionloreto.gob.pe/server/services/servicios_wfs/ComunidadesNativas/MapServer/WFSServer?request=GetCapabilities&service=WFS","","",False,0,1,"2026-02-18 11:14:23.709268-05"
1991,1779,11,"https://geo.serfor.gob.pe/geoservicios/services/Servicios_OGC/Unidad_Monitoreo_Satelital/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","IncendioForestal",True,19471,1,"2026-02-18 11:14:23.709268-05"
1992,1009,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240510162033___Atendidos_INR_Proced_Sexo_xdpto_2023/wms?service=WMS&request=GetCapabilities","20240510162033___Atendidos_INR_Proced_Sexo_xdpto_2023","20240510162033___Atendidos_INR_Proced_Sexo_xdpto_2023",True,39683,1,"2026-02-18 11:14:23.709268-05"
1993,1238,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_92/05_92_004_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_92_004_04_001_512_0000_00_00","LIMA - PRECIPITACION - 04 MES DE ABRIL",True,41635,1,"2026-02-18 11:14:23.709268-05"
1994,1112,12,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_puentes/wfs?service=wfs&request=GetCapabilities","geoportal:pe_mtc_018_puentes","pe_mtc_018_puentes",True,42471,1,"2026-02-18 11:14:23.709268-05"
1995,863,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240417193435___Capa1_EME_Lec_2doPri_2022/wms?service=WMS&request=GetCapabilities","","",False,39510,1,"2026-02-18 11:14:23.709268-05"
1996,1846,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251119091943___PAM_Caridad_04_11_25/wms?service=WMS&request=GetCapabilities","20251119091943___PAM_Caridad_04_11_25","20251119091943___PAM_Caridad_04_11_25",True,41915,1,"2026-02-18 11:14:23.709268-05"
1997,1604,11,"https://gis.chavimochic.gob.pe/geoserver/comportamientonf2024/peru_pech_007_nf_periodo_avenida_estiaje_2024/wms?request=GetCapabilities&service=WMS","peru_pech_007_nf_periodo_avenida_2024","SGDA-DRDyCS - COMPORTAMIENTO-NF-AVENIDA-2024",True,42110,1,"2026-02-18 11:14:23.709268-05"
1998,718,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_minsa_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_prov_minsa_","SECTORES GOBIERNO NACIONAL | MINSA | Actividades - Provincial",True,675,1,"2026-02-18 11:14:23.709268-05"
1999,116,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/5_PeruSAT_RGB/wms?service=WMS&request=GetCapabilities","5_PeruSAT_RGB","5_PeruSAT_RGB",True,40226,1,"2026-02-18 11:14:23.709268-05"
2000,1990,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Lotes_Hidrocarburos_Liquidos/MapServer/WFSServer?request=GetCapabilities&service=WFS","Lotes_Hidrocarburos_Liquidos:Lotes","Lotes",True,41991,1,"2026-02-18 11:14:23.709268-05"
2001,1905,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_11_06/11_06_001_03_001_531_0000_00_00/ows?service=WMS&request=GetCapabilities","11_06_001_03_001_531_0000_00_00","RIESGO AGROCLIMATICO DE PASTO",True,41882,1,"2026-02-18 11:14:23.709268-05"
2002,1466,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251014152650___Gobernabilidad/wms?service=WMS&request=GetCapabilities","20251014152650___Gobernabilidad","20251014152650___Gobernabilidad",True,41502,1,"2026-02-18 11:14:23.709268-05"
2003,367,11,"https://www.idep.gob.pe/geoportal/services/SERVICIOS_IGN/CULTURAL_500K/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",True,42259,1,"2026-02-18 11:14:23.709268-05"
2004,1549,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251205112756___Total_Becarios_2013/wms?service=WMS&request=GetCapabilities","20251205112756___Total_Becarios_2013","20251205112756___Total_Becarios_2013",True,42060,1,"2026-02-18 11:14:23.709268-05"
2005,1094,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250926115656___Corredor_log_jun25/wms?service=WMS&request=GetCapabilities","20250926115656___Corredor_log_jun25","20250926115656___Corredor_log_jun25",True,41445,1,"2026-02-18 11:14:23.709268-05"
2006,626,12,"https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WFSServer?request=GetCapabilities&service=WFS","","",True,39803,1,"2026-02-18 11:14:23.709268-05"
2007,1729,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_96/05_96_009_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_96_009_04_001_512_0000_00_00","SAN MARTIN - TEMP MINIMA - 09 MES DE SEPTIEMBRE",True,41738,1,"2026-02-18 11:14:23.709268-05"
2008,1157,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_14/06_14_004_03_001_513_0000_00_00/ows?service=WMS&request=GetCapabilities","06_14_004_03_001_513_0000_00_00","CAMBIO DE TEMPERATURA MÍNIMA 2050 - INVIERNO",True,41831,1,"2026-02-18 11:14:23.709268-05"
2009,967,11,"http://sigeo.produce.gob.pe:6080/arcgis/services/acuicultura/CATASTRO_ACUICOLA_GDB_WEB_WMS/MapServer/WMSServer?","5","Formulario de Reserva",True,8324,1,"2026-02-18 11:14:23.709268-05"
2010,460,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_cart_capital_dpto_/wms?service=WMS&request=GetCapabilities","peru_cart_capital_dpto_","peru_cart_capital_dpto",True,38269,1,"2026-02-18 11:14:23.709268-05"
2011,40,12,"https://geosnirh.ana.gob.pe/server/services/Público/SERV_Formalizacion/MapServer/WFSServer?service=WFS&request=GetCapabilities","SERV_Formalizacion:Formalizacion","Formalizacion",True,38820,1,"2026-02-18 11:14:23.709268-05"
2012,1930,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_10/06_10_006_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_10_006_03_001_512_0000_00_00","TENDENCIA DE TEMP MAXIMA 06 JUNIO - PERU",True,41805,1,"2026-02-18 11:14:23.709268-05"
2013,940,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250805112819___Oleoducto_norperu_dic24/wms?service=WMS&request=GetCapabilities","20250805112819___Oleoducto_norperu_dic24","20250805112819___Oleoducto_norperu_dic24",True,41270,1,"2026-02-18 11:14:23.709268-05"
2014,90,17,"https://sigrid.cenepred.gob.pe/arcgis/rest/services/Cartografia_Peligros/MapServer","","",False,0,1,"2026-02-18 11:14:23.709268-05"
2015,1172,17,"https://geoservidorperu.minam.gob.pe/arcgis/rest/services/Catalogo_Imagenes/MapServer","6","MINAM Imagenes Hatoyama (referencial)",True,42390,1,"2026-02-18 11:14:23.709268-05"
2016,1568,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241018120208___Distritos_cobertura_agua_2024/wms?service=WMS&request=GetCapabilities","20241018120208___Distritos_cobertura_agua_2024","20241018120208___Distritos_cobertura_agua_2024",True,40348,1,"2026-02-18 11:14:23.709268-05"
2017,1508,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250529103530___Capa5_Reporte_Atenc_PAM_CEDIF_Feb2025/wms?service=WMS&request=GetCapabilities","20250529103530___Capa5_Reporte_Atenc_PAM_CEDIF_Feb2025","20250529103530___Capa5_Reporte_Atenc_PAM_CEDIF_Feb2025",True,40890,1,"2026-02-18 11:14:23.709268-05"
2018,85,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250601204513___Pensionistas_Ejercito_Dic2024/wms?service=WMS&request=GetCapabilities","20250601204513___Pensionistas_Ejercito_Dic2024","20250601204513___Pensionistas_Ejercito_Dic2024",True,40928,1,"2026-02-18 11:14:23.709268-05"
2019,300,12,"https://ider.regionucayali.gob.pe/geoservicios/services/servicios_ogc/Peru_GRU_0802/MapServer/WFSServer?request=GetCapabilities&service=WFS","servicios_ogc_Peru_GRU_0802:Concesiones","Concesiones",True,42457,1,"2026-02-18 11:14:23.709268-05"
2020,1141,11,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_peajes_dic23/wms?service=wms&request=GetCapabilities","pe_mtc_018_peajes_dic23","pe_mtc_018_peajes_dic23",True,42451,1,"2026-02-18 11:14:23.709268-05"
2021,1040,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240516115746___Terap_Fis_Reh_XEESS_Feb2024/wms?service=WMS&request=GetCapabilities","20240516115746___Terap_Fis_Reh_XEESS_Feb2024","20240516115746___Terap_Fis_Reh_XEESS_Feb2024",True,39715,1,"2026-02-18 11:14:23.709268-05"
2022,994,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240510173104___Obstetras_CNV_oct2023/wms?service=WMS&request=GetCapabilities","20240510173104___Obstetras_CNV_oct2023","20240510173104___Obstetras_CNV_oct2023",True,39695,1,"2026-02-18 11:14:23.709268-05"
2023,1146,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_ciudad_mayor_principal_/wms?service=WMS&request=GetCapabilities","peru_ciudad_mayor_principal_","Ciudad Mayor Principal",True,8070,1,"2026-02-18 11:14:23.709268-05"
2024,1180,11,"https://geoservidorperu.minam.gob.pe/arcgis/services/ServiciosGeneticos_Bioseguridad/MapServer/WMSServer?request=GetCapabilities&service=WMS","1","Papa Silvestre",True,41009,1,"2026-02-18 11:14:23.709268-05"
2025,59,11,"https://geosnirh.ana.gob.pe/server/services/Público/PuntosCriticos/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Puntos Criticos",True,38839,1,"2026-02-18 11:14:23.709268-05"
2026,1965,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Red_Distribucion_Calidda/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Calidda",True,41995,1,"2026-02-18 11:14:23.709268-05"
2027,315,11,"https://ider.regionucayali.gob.pe/geoservicios/services/servicios_ogc/Peru_GRU_06/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",True,0,1,"2026-02-18 11:14:23.709268-05"
2028,711,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_minedu_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_04_minedu_","SECTORES GOBIERNO NACIONAL | MINEDU | Actividades y Proyectos - Departamental",True,668,1,"2026-02-18 11:14:23.709268-05"
2029,963,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250521105352___CEM_2025_SEXUAL/wms?service=WMS&request=GetCapabilities","20250521105352___CEM_2025_SEXUAL","20250521105352___CEM_2025_SEXUAL",True,40873,1,"2026-02-18 11:14:23.709268-05"
2030,2011,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_04_07/04_07_001_03_001_531_0000_00_00/ows?service=WMS&request=GetCapabilities","04_07_001_03_001_531_0000_00_00","INDICE DE HUMEDAD 1DEC - PERU",True,41577,1,"2026-02-18 11:14:23.709268-05"
2031,1018,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240428172958___Psicologos_XEESS_Feb2024/wms?service=WMS&request=GetCapabilities","20240428172958___Psicologos_XEESS_Feb2024","20240428172958___Psicologos_XEESS_Feb2024",True,39620,1,"2026-02-18 11:14:23.709268-05"
2032,1458,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251003153055___Infraestructura/wms?service=WMS&request=GetCapabilities","20251003153055___Infraestructura","20251003153055___Infraestructura",True,41468,1,"2026-02-18 11:14:23.709268-05"
2033,38,12,"https://geosnirh.ana.gob.pe/server/services/Público/AcreDispHidrica/MapServer/WFSServer?service=WFS&request=GetCapabilities","AcreDispHidrica:AcredDispHidrica","AcredDispHidrica",True,38818,1,"2026-02-18 11:14:23.709268-05"
2034,1072,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250818233037___Moodle_Abril_Junio_2025/wms?service=WMS&request=GetCapabilities","20250818233037___Moodle_Abril_Junio_2025","20250818233037___Moodle_Abril_Junio_2025",True,41300,1,"2026-02-18 11:14:23.709268-05"
2035,386,11,"https://www.idep.gob.pe/geoportal/services/IMAGENES/ORTOFOTO_HUARAZ/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","HUARAZ ORTOFOTO ESCALA 1:1 000",True,42348,1,"2026-02-18 11:14:23.709268-05"
2036,2049,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240603145202___Centros_de_Mejor_Atencion_MAC_nov2023/wms?service=WMS&request=GetCapabilities","20240603145202___Centros_de_Mejor_Atencion_MAC_nov2023","20240603145202___Centros_de_Mejor_Atencion_MAC_nov2023",True,39812,1,"2026-02-18 11:14:23.709268-05"
2037,1885,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_01_97/01_97_004_04_001_512_2022_00_00/ows?service=WMS&request=GetCapabilities","01_97_004_04_001_512_2022_00_00","PUNO - AÑOS SECOS DESPUES DE 1960 (1966)",True,41548,1,"2026-02-18 11:14:23.709268-05"
2038,31,12,"https://geosnirh.ana.gob.pe/server/services/Público/DUA_OtrosUsos/MapServer/WFSServer?request=GetCapabilities&service=WFS","DUA_OtrosUsos:BDSNIRH.gis.vDerechoUsoOtrosUsos","BDSNIRH.gis.vDerechoUsoOtrosUsos",True,38811,1,"2026-02-18 11:14:23.709268-05"
2039,1987,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Lineas_Transmision_Existentes/MapServer/WFSServer?request=GetCapabilities&service=WFS","Lineas_Transmision_Existentes:Línea_de_Transmisión_Existente","Línea_de_Transmisión_Existente",True,41981,1,"2026-02-18 11:14:23.709268-05"
2040,1381,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250618172735___Casos_al_10_de_febrero_del_2025/wms?service=WMS&request=GetCapabilities","20250618172735___Casos_al_10_de_febrero_del_2025","20250618172735___Casos_al_10_de_febrero_del_2025",True,41073,1,"2026-02-18 11:14:23.709268-05"
2041,665,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_minam_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_dist_minam_","SECTORES GOBIERNO NACIONAL | MINAM | Actividades - Distrital",True,622,1,"2026-02-18 11:14:23.709268-05"
2042,1971,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Centrales_Hidroelectricas_Existentes/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Centrales Hidroeléctricas-Existente",True,41974,1,"2026-02-18 11:14:23.709268-05"
2043,623,11,"https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",True,39801,1,"2026-02-18 11:14:23.709268-05"
2044,1022,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240513185149___Quimico_XEESS_Feb2024/wms?service=WMS&request=GetCapabilities","20240513185149___Quimico_XEESS_Feb2024","20240513185149___Quimico_XEESS_Feb2024",True,39709,1,"2026-02-18 11:14:23.709268-05"
2045,501,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/data_pob_servicios_coc_lenia_/wms?service=WMS&request=GetCapabilities","data_pob_servicios_coc_lenia_","POBREZA | BRECHAS DE SERVICIOS BÁSICOS | Hogares que cocinan con leña",True,950,1,"2026-02-18 11:14:23.709268-05"
2046,1976,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Generacion_Concesiones/MapServer/WFSServer?request=GetCapabilities&service=WFS","Generacion_Concesiones:Generación_Concesiones_-_CON","Generación_Concesiones_-_CON",True,41979,1,"2026-02-18 11:14:23.709268-05"
2047,1864,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_01_02/01_02_005_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","01_02_005_03_001_512_0000_00_00","TEMPERATURA MINIMA EXTREMA P5 - MAYO",True,41520,1,"2026-02-18 11:14:23.709268-05"
2048,1715,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_96/05_96_015_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_96_015_04_001_512_0000_00_00","SAN MARTIN - TEMP MINIMA - 15 OTOÑO",True,41744,1,"2026-02-18 11:14:23.709268-05"
2049,1139,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251001161714___Unidades_peaje_jun25/wms?service=WMS&request=GetCapabilities","20251001161714___Unidades_peaje_jun25","20251001161714___Unidades_peaje_jun25",True,41452,1,"2026-02-18 11:14:23.709268-05"
2050,1914,11,"https://geoportal.minem.gob.pe/minem/services/ATLASEOL/Eolica/MapServer/WMSServer?request=GetCapabilities&service=WMS","4","Tª media anual del aire a 100 metros del suelo",True,42397,1,"2026-02-18 11:14:23.709268-05"
2051,624,12,"https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WFSServer?request=GetCapabilities&service=WFS","","",True,39799,1,"2026-02-18 11:14:23.709268-05"
2052,600,11,"https://geomininter.mininter.gob.pe/arcgis/services/ogc/lineabase/MapServer/WMSServer?request=GetCapabilities&service=WMS","4","Comisarias Basicas",True,41332,1,"2026-02-18 11:14:23.709268-05"
2053,179,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241217172741___4_Cuota_empleo_Otras_Ent_ene_dic_2023/wms?service=WMS&request=GetCapabilities","20241217172741___4_Cuota_empleo_Otras_Ent_ene_dic_2023","20241217172741___4_Cuota_empleo_Otras_Ent_ene_dic_2023",True,40573,1,"2026-02-18 11:14:23.709268-05"
2054,706,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_minedu_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_prov_minedu_","SECTORES GOBIERNO NACIONAL | MINEDU | Proyectos - Provincial",True,663,1,"2026-02-18 11:14:23.709268-05"
2055,1696,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_93/05_93_013_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_93_013_04_001_512_0000_00_00","LIMA - TEMP MINIMA - 13 ANUAL",True,41661,1,"2026-02-18 11:14:23.709268-05"
2056,936,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250725104638___Distribucion_electrica_Jul25/wms?service=WMS&request=GetCapabilities","20250725104638___Distribucion_electrica_Jul25","20250725104638___Distribucion_electrica_Jul25",True,41250,1,"2026-02-18 11:14:23.709268-05"
2057,24,11,"https://geosnirh.ana.gob.pe/server/services/Público/vVertimientos/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Vertimientos",True,38802,1,"2026-02-18 11:14:23.709268-05"
2058,266,11,"https://geoserviciosider.regionloreto.gob.pe/server/services/servicios_wfs/Hidrografia/MapServer/WFSServer?request=GetCapabilities&service=WFS","","",False,0,1,"2026-02-18 11:14:23.709268-05"
2059,980,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_vacunados_covid19_dist_/wms?service=WMS&request=GetCapabilities","peru_vacunados_covid19_dist_","Vacunados",True,8282,1,"2026-02-18 11:14:23.709268-05"
2060,1377,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250618170812___Casos_al_20_de_enero_del_2025/wms?service=WMS&request=GetCapabilities","20250618170812___Casos_al_20_de_enero_del_2025","20250618170812___Casos_al_20_de_enero_del_2025",True,41069,1,"2026-02-18 11:14:23.709268-05"
2061,1050,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240923162214___Competencias_Laborales_Nov_Dic_2023/wms?service=WMS&request=GetCapabilities","20240923162214___Competencias_Laborales_Nov_Dic_2023","20240923162214___Competencias_Laborales_Nov_Dic_2023",True,40158,1,"2026-02-18 11:14:23.709268-05"
2062,601,11,"https://geomininter.mininter.gob.pe/arcgis/services/ogc/lineabase/MapServer/WMSServer?request=GetCapabilities&service=WMS","6","Comisarias de familia",True,41334,1,"2026-02-18 11:14:23.709268-05"
2063,1510,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250610144203___Capa4_Reporte__Atenc_NNA_CEDIF_Feb2025/wms?service=WMS&request=GetCapabilities","20250610144203___Capa4_Reporte__Atenc_NNA_CEDIF_Feb2025","20250610144203___Capa4_Reporte__Atenc_NNA_CEDIF_Feb2025",True,41010,1,"2026-02-18 11:14:23.709268-05"
2064,1346,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_puntos_estrategicos_ucloud_/wms?service=WMS&request=GetCapabilities","peru_puntos_estrategicos_ucloud_","Puntos Estratégicos Ucloud-Net",True,8033,1,"2026-02-18 11:14:23.709268-05"
2065,172,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241212095742___11_Pob_con_sin_internet_2023/wms?service=WMS&request=GetCapabilities","20241212095742___11_Pob_con_sin_internet_2023","20241212095742___11_Pob_con_sin_internet_2023",True,40548,1,"2026-02-18 11:14:23.709268-05"
2066,1763,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_01_05/01_05_002_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","01_05_002_03_001_512_0000_00_00","DURACION DE OLAS DE CALOR - OTOÑO",True,41533,1,"2026-02-18 11:14:23.709268-05"
2067,1236,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_92/05_92_017_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_92_017_04_001_512_0000_00_00","LIMA - PRECIPITACION - 17 PRIMAVERA",True,41648,1,"2026-02-18 11:14:23.709268-05"
2068,1253,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_95/05_95_017_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_95_017_04_001_512_0000_00_00","SAN MARTIN - PRECIPITACION - 17 PRIMAVERA",True,41729,1,"2026-02-18 11:14:23.709268-05"
2069,123,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/1_KompSAT3_IR/wms?service=WMS&request=GetCapabilities","1_KompSAT3_IR","1_KompSAT3_IR",True,40235,1,"2026-02-18 11:14:23.709268-05"
2070,591,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pip_ppr_030_3_3_/wms?service=WMS&request=GetCapabilities","peru_pip_ppr_030_3_3_","peru_pip_ppr_030_3_3",True,31193,1,"2026-02-18 11:14:23.709268-05"
2071,2053,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240510155325___Vacuna_Contra_Rotavirus_xdist_sep2023/wms?service=WMS&request=GetCapabilities","20240510155325___Vacuna_Contra_Rotavirus_xdist_sep2023","20240510155325___Vacuna_Contra_Rotavirus_xdist_sep2023",True,39680,1,"2026-02-18 11:14:23.709268-05"
2072,122,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/ANCASH_RGB_SAT/wms?service=WMS&request=GetCapabilities","ANCASH_RGB_SAT","8_PeruSAT_RGB",True,40234,1,"2026-02-18 11:14:23.709268-05"
2073,1983,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Generacion_Aislada_Concesion/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Generación Aislada por concesión - GA",True,41978,1,"2026-02-18 11:14:23.709268-05"
2074,143,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240918114354___Densidad_Coca_2023/wms?service=WMS&request=GetCapabilities","20240918114354___Densidad_Coca_2023","20240918114354___Densidad_Coca_2023",True,40112,1,"2026-02-18 11:14:23.709268-05"
2075,628,11,"https://winlmprap09.midagri.gob.pe/winlmprap14/services/servicios_ogc/Peru_midagri_0702/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",True,39805,1,"2026-02-18 11:14:23.709268-05"
2076,905,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_08_04/08_04_002_03_001_514_0000_00_00/ows?service=WMS&request=GetCapabilities","08_04_002_03_001_514_0000_00_00","ENERGIA SOLAR 02 FEBRERO - PERU",True,41855,1,"2026-02-18 11:14:23.709268-05"
