id_layer;idtematica;idsubtematico;ide;geo;capa;entidad;frec_act;fecha_reg;fecha_prox;wms;wfs;arcgis;wmts;responsable_geo;estado_proc;fecha_proc;responsable_pub;estado_pub_geo;fecha_pub_geo;estado_ide_proc;fecha_proc_ide;estado_pub_ide;fecha_pub_ide;descripcion;observacion;estado_actu;id_institucion;id_categoria
38817;804;2135;SI;SI;Volúmenes Utilizados;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/VolumenUtilizado/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/VolumenUtilizado/MapServer/WFSServer?request=GetCapabilities&service=WFS;;;Luis Rodriguez;Actualización;12/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;08/03/2024;Publicado;20/11/2025;El volumen de agua utilizado durante el año 2020, por ámbito administrativo y en función al ejercicio de las licencias de uso de agua, de acuerdo a lo reportado por las Administraciones Locales del Agua, asciende a 45,335.31 hm³. El 14.23 % (6,451.27 hm³) corresponde al uso consuntivo, mientras que el 85.77 % (38,884.04 hm³) corresponde al uso no consuntivo.;Sin observación;ACTUALIZADO;172;2
38818;804;2135;SI;SI;Acred. Disp. Hídrica;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/AcreDispHidrica/MapServer/WMSServer?service=WMS&request=GetCapabilities;https://geosnirh.ana.gob.pe/server/services/Público/AcreDispHidrica/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Es el otorgamiento de una resolución directoral, administrativa o un informe que indica la disponibilidad hídrica que se puede aprovechar sin afectar al recurso hídrico.;Sin observación;ACTUALIZADO;172;2
38819;804;2135;SI;SI;Aut. Ejec. Obras;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/AutorizacionEjecObras/MapServer/WMSServer?service=WMS&request=GetCapabilities;https://geosnirh.ana.gob.pe/server/services/Público/AutorizacionEjecObras/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Autorización de Ejecución de Obras;Sin observación;ACTUALIZADO;172;2
38820;804;2135;SI;SI;Formalización;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/SERV_Formalizacion/MapServer/WMSServer?service=WMS&request=GetCapabilities;https://geosnirh.ana.gob.pe/server/services/Público/SERV_Formalizacion/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Conjunto de acciones de carácter legal, técnico y de difusión que desarrollan las autoridades de aguas, en materia de saneamiento de derechos de uso de agua en forma masiva y gratuita a aquellos usuarios que vienen haciendo uso del agua por más de años antes de entrada en vigencia del Reglamento de Procedimientos Administrativos para el Otorgamiento de Derechos de Uso de Agua, aprobado por Resolución Jefatural N° 579-2010-ANA.;Sin observación;ACTUALIZADO;172;2
38821;804;2136;SI;SI;Ríos;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Rios/MapServer/WMSServer?service=WMS&request=GetCapabilities;https://geosnirh.ana.gob.pe/server/services/Público/Rios/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Es la Clasificación de Cuerpos de Agua Continentales Superficiales en el ámbito de las unidades hidrográficas del Perú, aplicando el Estándar Nacional de Calidad Ambiental para Agua vigente. A través de la presente, la Autoridad Nacional del Agua busca proteger y conservar la calidad de los recursos hídricos, prioritariamente aquella empleada para el consumo humano (uso poblacional) y la empleada en actividades económico - productivas.;Sin observación;ACTUALIZADO;172;2
38822;804;2136;SI;SI;Lagunas;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Lagunas/MapServer/WMSServer?service=WMS&request=GetCapabilities;https://geosnirh.ana.gob.pe/server/services/Público/Lagunas/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;"Comprenden todas las aguas que no presentan corriente continua; corresponde a aguas en estado léntico, incluidos los humedales.";Sin observación;ACTUALIZADO;172;2
38823;804;2136;SI;SI;Acuíferos en veda;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/AcuiferosVeda/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/AcuiferosVeda/MapServer/WFSServer?request=GetCapabilities&service=WFS;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Acuiferos en Veda;Sin observación;ACTUALIZADO;172;2
38824;804;2136;SI;SI;Acuíferos;Autoridad Nacional del Agua (ANA);Servicios;01/01/2022;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Acuiferos/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Acuiferos/MapServer/WFSServer?request=GetCapabilities&service=WFS;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;04/03/2024;Publicado;20/11/2025;Cualquier formación geológica o conjunto de formaciones geológicas hidráulicamente conectados entre sí, por las que circulan o se almacenan aguas del subsuelo que pueden ser extraídas para su explotación, uso o aprovechamiento y cuyos límites laterales y verticales se definen convencionalmente para fines de evaluación, manejo y administración de las aguas nacionales del subsuelo.;Falta remitir información;ACTUALIZADO;172;2
38825;804;2136;SI;SI;Glaciares;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Glaciares/MapServer/WMSServer?service=WMS&request=GetCapabilities;https://geosnirh.ana.gob.pe/server/services/Público/Glaciares/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;"Áreas de la superficie de la tierra que están cubiertas por capas gruesas de hielo acumuladas en las zonas de altas montañas y que se conocen como ""nieves perpetuas”.";Sin observación;ACTUALIZADO;172;2
38826;804;2137;SI;SI;Presas;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Presas/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Presas/MapServer/WFSServer?request=GetCapabilities&service=WFS;;;Luis Rodriguez;Actualización;08/03/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;08/03/2024;Publicado;08/03/2024;Barrera estanca construida para el almacenamiento de agua, generalmente ubicada en el cauce de un río, concordante con la sección de cierre del vaso (boquilla). Comprende a las obras conexas y el embalse.;Sin observación;ACTUALIZADO;172;2
38827;804;2137;SI;SI;Reservorios;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Reservorios/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Reservorios/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Depósito o estructura de tierra impermeabilizada que capta agua de lluvia directa y de escorrentía en un lugar determinado.;Sin observación;ACTUALIZADO;172;2
38828;804;2137;SI;SI;Túneles;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Tuneles/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Tuneles/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Paso subterráneo abierto artificialmente para establecer una vía de comunicación a través de un monte, por debajo de un río u otro obstáculo.;Sin observación;ACTUALIZADO;172;2
38829;804;2137;SI;SI;Acueductos;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Acueductos/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Acueductos/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Estructura de cruce aéreo de un canal sobre un cauce de río, quebrada, dren o simplemente sobre una depresión del terreno.;Sin observación;ACTUALIZADO;172;2
38830;804;2137;SI;SI;Obras de Arte;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/ObrasdeArte/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/P%C3%BAblico/ObrasdeArte/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Las obras de arte se diseñan cuando ya no se puede variar la rasante del canal, entre ellas se consideran las siguientes: sifones invertidos, rápidas o caídas, disipadores de energía, partidores, túneles, conducto cubierto, acueducto, alcantarillas, canoas, transiciones, botador, vertedero de demasías, cascada, desagüe de canal.;Sin observación;ACTUALIZADO;172;2
38831;804;2137;SI;SI;Pozos;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Pozos/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Pozos/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;29/01/2024;Publicado;29/01/2024;Agujeros o perforaciones que se excavan o perforan en la tierra para extraer agua.;Sin observación;ACTUALIZADO;172;2
38832;804;2137;SI;SI;Bocatomas;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Bocatomas/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Bocatomas/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;30/01/2024;Publicado;30/01/2024;Estructuras que permiten derivar y regular las aguas hacia una red de conducción de un sistema de suministro de agua.;Sin observación;ACTUALIZADO;172;2
38833;804;2137;SI;SI;Estación de Bombeo;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/EstacionBombeo/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/EstacionBombeo/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;30/01/2024;Publicado;30/01/2024;Consiste en una o varias bombas con sus correspondientes pozos de bombeo, tubería de succión y descarga. Proporciona energía suficiente para transportar mediante un ducto a presión desde un punto de menor cota a uno de mayor cota.;Sin observación;ACTUALIZADO;172;2
38834;804;2137;SI;SI;Canales de Derivación;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/CanalDerivacion/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/CanalDerivacion/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Infraestructura hidráulica mayor, encargada de conducir las aguas desde la captación hasta su entrega en la infraestructura hidráulica menor o usuarios que no formen parte de un sector hidráulico menor.;Sin observación;ACTUALIZADO;172;2
38835;804;2137;SI;SI;Canales de Trasvase;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/CanalTrasvase/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/CanalTrasvase/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Infraestructura hidráulica encargada de hacer pasar agua de una cuenca o vertiente a otra para incrementar la oferta de agua en las zonas que sufren sequías o escasez.;Sin observación;ACTUALIZADO;172;2
38836;804;2137;SI;SI;Canales de Aducción;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/CanalAduccion/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/CanalAduccion/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Es la conducción o transporte de agua desde la obra de toma hasta la planta de tratamiento, tanque de regulación, o directamente a la red, ya sea por tubería, canal o túnel.;Sin observación;ACTUALIZADO;172;2
38837;804;2137;SI;SI;Canales Laterales;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/CanalLateral/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/CanalLateral/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;21/03/2024;Publicado;21/03/2024;Los Canales Laterales son definidos como una Infraestructura Menor de Riego, los cuales se van subdividiendo de manera jerárquica de acuerdo a los órdenes existentes en un sistema de riego, iniciando en laterales de primer orden, de segundo orden y así sucesivamente.;Sin observación;ACTUALIZADO;172;2
38838;804;2137;SI;SI;Drenes;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Drenes/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/Drenes/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;30/01/2024;Publicado;30/01/2024;Conducción o pequeño canal para evacuar por gravedad el agua de un suelo o un acuífero con el fin de controlar el nivel del agua o extraer el exceso de agua.;Sin observación;ACTUALIZADO;172;2
38839;804;2138;SI;SI;Puntos Críticos;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/PuntosCriticos/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/PuntosCriticos/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;12/01/2024;Publicado;12/01/2024;Dar a conocer a los gobiernos regionales posibles actividades de prevención a desarrollarse en zonas ante el riesgo de inundación y erosión.;Sin observación;ACTUALIZADO;172;2
38840;804;2138;SI;SI;Faja Marginal;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/FajaMarginal/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/FajaMarginal/MapServer/WFSServer?service=WFS&request=GetCapabilities;;;Luis Rodriguez;Actualización;11/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;29/01/2024;Publicado;29/01/2024;Es un bien de dominio público hidráulico conformada por las áreas inmediatas superiores a las riberas de las fuentes de agua, naturales o artificiales. Las dimensiones en una o ambas márgenes de un cuerpo de agua son fijadas por la Autoridad Administrativa del Agua, de acuerdo con los criterios establecidos en el reglamento, respetando los usos y costumbres establecidas.;Sin observación;ACTUALIZADO;172;2
38841;804;2138;SI;SI;Poblaciones Vulnerables por Activación de Quebradas;Autoridad Nacional del Agua (ANA);Servicios;1/11/2023;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Emergencias/Poblaciones_vulnerables_2016_2017/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Emergencias/Poblaciones_vulnerables_2016_2017/MapServer/WFSServer?request=GetCapabilities&service=WFS;;;Luis Rodriguez;Actualización;12/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;12/06/2024;Publicado;20/11/2025;La identificación de poblaciones vulnerables por activación de quebradas, se genera entre los meses de diciembre a marzo del año 2015 - 2016, donde se identificó 563 poblaciones que se encuentran en riesgo por activación de quebradas a raíz de las fuertes precipitaciones en las tres vertientes del Perú, donde se intensificaron y trajeron como consecuencias daños en la propiedad, en infraestructura de servicio, incluso en lamentables pérdidas de vidas humanas, Adicionalmente se elaboró el estudio complementario de identificación de poblaciones vulnerables por activación de quebradas durante el periodo 2016-2017, donde se identificó 527 poblaciones vulnerables, haciendo un total de 1090 centros poblados vulnerables a nivel nacional, la misma que pretende ser un instrumento de consulta y gestión para advertir a los gobiernos regionales y locales y demás sectores para que planifiquen adecuadamente las acciones de prevención ante la ocurrencia de eventos extremos de origen Hidrometeorológicas.;Sin observación;ACTUALIZADO;172;2
38842;804;2135;SI;SI;Doméstico – Poblacional;Autoridad Nacional del Agua (ANA);Servicios;01/01/2021;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/DUA_DomesticoPoblacional/MapServer/WMSServer?request=GetCapabilities&service=WMS;https://geosnirh.ana.gob.pe/server/services/Público/DUA_DomesticoPoblacional/MapServer/WFSServer?request=GetCapabilities&service=WFS;;;Luis Rodriguez;Actualización;12/06/2024;Luis Rodriguez;Publicado;30/12/2023;Actualización;08/03/2024;Publicado;20/11/2025;Sin descripción;Sin observación;ACTUALIZADO;172;2
39438;804;2137;NO;SI;Tomas;Autoridad Nacional del Agua (ANA);Servicios;1/11/2023;06/01/2026;https://geosnirh.ana.gob.pe/server/services/Público/Tomas/MapServer/WMSServer?request=GetCapabilities&service=WMS;;;;Luis Rodriguez;Incorporación;12/01/2024;Luis Rodriguez;Publicado;14/03/2024;NULL;NULL;NULL;NULL;Se ubica a lo largo del canal de conducción o lateral, cada cierto tramo a fin de proveer de agua a cada uno de los sectores de riego;Sin observación;ACTUALIZADO;172;2
20247;55;1286;NO;SI;Entidades Públicas (E.P.) con CAP Provisional;Autoridad Nacional del Servicio Civil (SERVIR);90;31/01/2022;01/05/2022;"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_servir_enti_publicas_cap_provisional_	/wms?service=WMS&request=GetCapabilities";;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;55;17
20259;55;1286;NO;SI;E.P. con asistencia técnica MCC y CAP;Autoridad Nacional del Servicio Civil (SERVIR);90;31/01/2022;01/05/2022;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_servir_enti_publicas_at_mcc_cap_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;55;17
20260;55;1286;NO;SI;E.P. con asistencia técnica en MCC;Autoridad Nacional del Servicio Civil (SERVIR);90;31/01/2022;01/05/2022;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_servir_enti_publicas_at_mcc_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;55;17
